unit_id,geog_id,geog_type,latitude,longitude,ISP,Technology,Download,Upload,down_mean,down_50%,down_min,down_max,up_mean,up_50%,up_min,up_max,latency,lossrate,jitter_down,numTest
26160429,10690408012,blockgroup,31.185329,-85.433725,CenturyLink,DSL,20.0,1.5,22.05,23.36,0.26,23.92,0.48,0.47,0.3,0.92,36,0.1,0.34,330
26160457,190370702002,blockgroup,42.953001,-92.538685,CenturyLink,DSL,12.0,0.896,13.24,14.48,4.17,15.38,0.61,0.62,0.36,0.78,33,0.57,1.19,239
26160461,120559602002,blockgroup,27.609301,-81.485592,CenturyLink,DSL,3.0,0.512,1.99,1.72,0.0,2.98,0.41,0.43,0.31,0.49,46,1.06,0.88,325
26160465,40190045131,blockgroup,32.284221,-111.007258,CenturyLink,DSL,7.0,0.896,7.56,7.6,5.03,7.86,0.68,0.68,0.6,0.8,39,0.02,0.71,254
26160473,530730001021,blockgroup,48.799109,-122.46211,CenturyLink,DSL,10.0,0.768,9.44,10.04,5.99,11.16,0.84,0.83,0.62,1.14,36,0.02,6.95,148
26160493,530350902011,blockgroup,47.768605,-122.664628,CenturyLink,DSL,40.0,5.0,38.43,38.58,29.76,39.22,3.78,3.79,3.55,3.98,22,0.01,0.26,341
26160497,410333604001,blockgroup,42.540412,-123.332146,CenturyLink,DSL,1.5,0.896,0.98,1.2,0.16,1.32,0.71,0.71,0.29,0.76,65,0.79,14.2,202
26160501,290910903003,blockgroup,36.84005,-91.910352,CenturyLink,DSL,10.0,0.768,9.59,9.61,8.27,10.03,0.63,0.64,0.28,0.74,45,0.03,0.56,346
26160517,530350929024,blockgroup,47.413404,-122.664042,CenturyLink,DSL,8.0,0.768,5.45,5.61,2.05,6.77,0.71,0.72,0.56,0.76,10,0.23,0.63,252
26160537,530350929014,blockgroup,47.416997,-122.707339,CenturyLink,DSL,3.0,0.64,3.24,3.36,0.28,3.41,0.6,0.61,0.27,0.69,44,0.08,0.61,229
26160549,40210022003,blockgroup,32.601734,-110.766926,CenturyLink,DSL,1.5,0.896,1.69,1.67,1.47,1.86,0.55,0.6,0.36,0.69,39,0.02,1.67,323
26160553,41051001704,tract,45.523129,-122.585802,CenturyLink,DSL,1.5,0.896,1.23,1.24,0.36,1.32,0.51,0.51,0.4,0.57,51,0.21,4.87,294
26160569,160119504001,blockgroup,43.205348,-112.279381,CenturyLink,DSL,1.5,0.896,1.23,1.25,0.75,1.45,0.71,0.71,0.58,0.8,68,0.1,1.81,336
26160589,420990305023,blockgroup,40.398162,-77.200548,CenturyLink,DSL,3.0,0.512,72.04,83.56,2.36,104.76,8.88,10.14,1.32,10.26,27,0.25,1.34,296
26160601,40030006001,blockgroup,31.398558,-109.58498,CenturyLink,DSL,1.5,0.896,1.83,1.88,0.72,1.97,0.73,0.73,0.47,0.79,62,0.18,2.67,254
26160613,191690013033,blockgroup,42.015089,-93.681951,CenturyLink,DSL,40.0,5.0,40.41,40.79,16.42,40.89,2.93,2.98,1.28,3.06,22,0.02,0.25,331
26160617,410170002012,blockgroup,43.675169,-121.487502,CenturyLink,DSL,3.0,0.64,2.41,2.52,0.36,2.62,0.72,0.73,0.43,0.81,54,0.44,3.01,346
26160625,530459602011,blockgroup,47.404699,-123.183961,CenturyLink,DSL,1.5,0.896,1.16,1.24,0.33,1.33,0.69,0.69,0.54,0.83,60,0.26,4.12,285
26160629,160010020003,blockgroup,43.599654,-116.260256,CenturyLink,DSL,12.0,0.896,14.32,14.38,5.47,15.29,0.67,0.69,0.52,0.72,30,0.02,0.34,363
26160633,4021000310,tract,33.41703,-111.526602,CenturyLink,DSL,3.0,0.64,3.74,4.3,2.22,5.2,0.77,0.77,0.65,0.87,55,0.03,1.28,248
26160645,484679509011,blockgroup,32.369008,-95.695272,CenturyLink,DSL,3.0,0.512,2.67,2.94,0.55,3.04,0.39,0.41,0.18,0.47,53,0.41,6.42,294
26160649,530530726023,blockgroup,47.27771,-122.783705,CenturyLink,DSL,3.0,0.512,2.89,2.91,1.71,3.01,0.47,0.48,0.31,0.53,33,0.05,1.34,328
26160653,190490502001,blockgroup,41.670757,-93.971153,CenturyLink,DSL,3.0,0.64,2.36,2.0,0.5,4.36,0.7,0.7,0.39,0.87,51,0.05,1.68,316
26160661,510650202002,blockgroup,37.83444,-78.15953,CenturyLink,DSL,3.0,0.512,2.38,2.47,0.43,2.5,0.26,0.28,0.05,0.35,45,0.22,0.73,263
26160665,80010086062,blockgroup,39.975025,-104.817507,CenturyLink,DSL,7.0,0.896,7.15,7.22,3.54,7.25,0.85,0.86,0.61,0.92,11,0.03,0.29,334
26160669,4013106802,tract,33.530505,-112.105802,CenturyLink,DSL,3.0,0.64,4.94,5.19,3.35,5.28,0.71,0.71,0.64,0.77,52,0.45,0.34,321
26160673,510670207011,blockgroup,36.951616,-79.966431,CenturyLink,DSL,3.0,0.512,3.83,3.96,1.42,3.99,0.55,0.56,0.34,0.71,49,0.03,5.43,256
26160693,530330303052,blockgroup,47.319161,-122.369968,CenturyLink,DSL,7.0,0.896,8.34,8.52,3.55,8.57,0.79,0.79,0.68,0.83,22,0.03,0.84,321
26226001,340350505001,blockgroup,40.567677,-74.633379,Verizon,Fiber,75.0,75.0,81.24,82.16,30.76,82.37,73.62,73.81,61.09,86.16,12,0.01,0.82,327
26226037,510594321002,blockgroup,38.787929,-77.309153,Verizon,Fiber,75.0,75.0,81.33,81.96,64.04,93.19,88.79,90.5,32.87,90.97,14,0.02,0.34,309
26226041,250056121003,blockgroup,41.973418,-71.063156,Verizon,Fiber,100.0,100.0,781.48,873.36,27.63,937.81,45.34,40.37,5.97,485.39,17,2.51,0.16,315
26226045,360595199002,blockgroup,40.765499,-73.484312,Verizon,Fiber,50.0,50.0,57.1,57.13,54.0,57.31,58.85,58.87,57.57,58.99,10,0.01,0.8,362
26226053,340057030003,blockgroup,39.98802,-74.820908,Verizon,Fiber,940.0,880.0,718.05,722.24,226.86,837.78,914.82,920.42,543.24,923.09,7,0.04,0.2,417
26226089,8041007501,tract,39.007076,-104.71539,CenturyLink,DSL,7.0,0.896,6.44,6.71,2.41,7.79,0.64,0.65,0.44,0.76,35,0.35,2.42,247
26226113,170370018002,blockgroup,41.747665,-88.795153,Mediacom,Cable,200.0,20.0,244.78,249.08,54.53,254.76,23.06,22.72,9.69,26.08,18,0.18,0.87,340
26226129,10970065031,blockgroup,30.615506,-88.262445,Mediacom,Cable,200.0,20.0,836.52,909.33,392.87,938.05,51.0,54.63,0.76,61.54,35,0.14,0.5,272
26226141,171990209003,blockgroup,37.745933,-88.909719,Mediacom,Cable,500.0,30.0,568.86,570.83,4.73,572.3,33.22,33.6,25.11,37.04,19,0.07,0.35,364
26226145,191130105001,blockgroup,42.049439,-91.542392,Mediacom,Cable,200.0,20.0,283.24,266.61,0.39,400.02,21.33,22.28,1.04,38.3,29,0.19,0.23,326
26226153,10970056022,blockgroup,30.839624,-88.056057,Mediacom,Cable,200.0,20.0,265.55,266.49,217.94,268.06,26.17,26.7,21.97,29.23,32,0.05,0.31,297
26226173,190150205002,blockgroup,41.875061,-93.819887,Mediacom,Cable,200.0,20.0,257.72,265.23,164.49,267.2,22.5,22.43,11.27,28.57,18,0.71,0.09,361
26226193,511990503031,blockgroup,37.156341,-76.454662,Cox,Cable,300.0,30.0,676.46,834.6,247.83,869.18,633.19,898.36,26.37,935.65,16,0.02,0.32,211
26226197,291679603022,blockgroup,37.609383,-93.407434,Windstream,DSL,100.0,25.0,98.11,98.54,88.74,99.62,27.94,27.95,27.45,28.04,32,0.02,0.23,332
26226205,370670041032,blockgroup,36.130268,-80.388661,Charter,Cable,30.0,4.0,28.75,29.22,24.79,29.83,4.42,4.4,3.7,4.72,26,0.06,0.36,191
26226221,212270116005,blockgroup,37.001258,-86.170847,Windstream,DSL,50.0,4.0,51.96,51.06,40.76,57.07,7.2,7.49,5.9,7.58,25,0.02,0.32,332
26226225,370250426011,blockgroup,35.399659,-80.681489,Windstream,DSL,100.0,25.0,83.9,80.83,58.76,93.26,20.16,20.13,17.36,20.87,21,0.04,0.19,365
26226229,371790210133,blockgroup,34.9345,-80.774228,Windstream,DSL,50.0,4.0,45.75,48.27,13.49,48.46,4.2,4.23,3.42,4.33,12,0.22,0.52,300
26226257,481576729011,blockgroup,29.659119,-95.686792,Windstream,DSL,100.0,100.0,117.51,118.37,34.78,118.65,115.88,115.37,110.68,118.82,16,0.01,0.1,352
26226261,121259602012,blockgroup,30.024103,-82.333772,Windstream,DSL,50.0,1.5,32.38,33.3,11.33,36.25,1.93,1.95,1.51,2.09,29,0.18,0.65,198
26226269,29167960302,tract,37.553818,-93.364812,Windstream,DSL,50.0,1.5,44.08,44.86,2.72,45.04,2.29,2.33,0.67,2.39,22,0.05,0.37,345
26226285,132910001041,blockgroup,34.936222,-83.996538,Windstream,DSL,50.0,4.0,52.31,52.41,45.1,52.51,4.06,4.07,2.2,4.41,35,0.04,0.27,346
26226305,130859701022,blockgroup,34.439796,-84.123121,Windstream,DSL,300.0,25.0,256.17,273.23,156.22,283.31,23.93,23.9,21.96,25.14,29,0.16,0.58,47
26226325,48349971000,tract,31.907375,-96.608187,Windstream,DSL,100.0,25.0,70.39,79.45,29.61,95.38,21.69,27.1,13.0,30.52,16,0.09,0.24,245
26226365,390553109001,blockgroup,41.553511,-81.129685,Windstream,DSL,12.0,1.5,13.59,13.71,8.07,13.77,1.36,1.36,1.23,1.45,24,0.02,0.63,322
26226405,421298018013,blockgroup,40.512088,-79.490946,Windstream,DSL,10.0,0.768,10.35,11.0,2.27,11.07,0.84,0.84,0.57,0.94,31,0.08,1.45,191
26226421,13187960205,tract,34.497266,-84.085764,Windstream,DSL,50.0,1.0,44.53,44.92,36.71,45.2,3.98,4.01,2.26,4.1,11,0.01,0.2,352
26226425,131839701021,blockgroup,31.788255,-81.725773,Windstream,DSL,10.0,1.5,11.06,11.33,3.33,11.5,1.26,1.26,0.89,1.34,25,0.03,0.71,356
26226441,390897577023,blockgroup,40.066485,-82.523672,Windstream,DSL,25.0,1.5,26.71,26.77,23.47,26.84,1.38,1.38,1.31,1.46,23,0.01,0.25,362
26226601,360670152022,blockgroup,43.004018,-75.962892,Windstream,DSL,10.0,0.768,10.93,10.99,8.69,11.06,0.85,0.85,0.44,0.93,32,0.02,0.49,358
26226613,482659607003,blockgroup,29.970714,-99.14563,Windstream,DSL,10.0,0.768,10.77,10.86,3.11,10.95,0.8,0.87,0.41,0.98,23,0.04,0.38,344
26226633,130570902022,blockgroup,34.313402,-84.585633,Windstream,DSL,50.0,1.5,36.73,37.83,16.85,42.22,1.6,1.63,1.29,1.76,17,0.14,0.6,248
26226673,391259604002,blockgroup,41.144996,-84.574314,Windstream,DSL,10.0,1.0,11.0,11.02,7.54,11.07,0.85,0.85,0.63,0.89,33,0.19,0.57,361
26226701,191250304011,blockgroup,41.332575,-93.11089,Windstream,DSL,25.0,1.5,29.83,31.71,12.74,31.87,1.87,1.94,0.9,2.05,29,0.19,0.66,134
26226713,401430090181,blockgroup,36.096037,-95.807834,Windstream,DSL,10.0,1.0,10.74,11.02,6.43,11.07,1.05,1.06,0.76,1.13,18,0.05,0.75,327
26226729,40143007534,tract,35.968958,-95.795512,Windstream,DSL,50.0,4.0,46.25,45.41,20.01,48.38,4.3,4.31,3.3,4.38,21,0.02,0.44,317
26226737,190559504003,blockgroup,42.434861,-91.42898,Windstream,DSL,100.0,25.0,93.45,96.44,48.5,100.17,28.04,28.15,20.07,28.29,22,0.11,0.24,293
26226741,48341950302,tract,35.868907,-101.959895,Windstream,DSL,10.0,1.0,9.92,9.92,3.09,11.05,0.99,0.99,0.59,1.12,46,0.11,0.86,134
26226757,131451202001,blockgroup,32.809744,-84.74108,Windstream,DSL,10.0,0.768,9.87,10.98,2.02,11.06,0.85,0.86,0.52,1.03,31,0.28,1.42,361
26226765,13313000801,tract,34.673973,-85.010007,Windstream,DSL,10.0,0.768,10.68,10.68,8.42,10.98,0.74,0.76,0.2,0.78,21,0.04,0.49,339
26226769,421190902021,blockgroup,40.930823,-77.107228,Windstream,DSL,100.0,50.0,105.92,108.58,60.81,110.22,39.63,39.52,37.45,40.82,24,0.03,0.29,344
26226777,420710122004,blockgroup,40.173228,-76.182073,Windstream,DSL,15.0,1.5,17.57,17.42,9.98,19.88,1.68,1.68,1.56,1.83,23,0.05,2.7,333
26226785,12121970601,tract,30.016546,-82.943096,Windstream,DSL,10.0,1.0,10.53,10.72,5.5,11.05,1.1,1.1,0.89,1.19,29,0.01,1.4,334
26226805,12083000402,tract,29.417992,-82.004628,Windstream,DSL,10.0,1.0,10.26,10.85,5.05,10.95,1.05,1.05,0.88,1.15,28,0.05,1.81,314
26226841,132971101021,blockgroup,33.858241,-83.693425,Windstream,DSL,25.0,1.5,19.74,21.47,7.44,22.99,1.18,1.19,0.56,1.33,26,0.24,1.82,278
26226857,19037070400,tract,43.058285,-92.314426,Windstream,DSL,25.0,1.5,46.04,54.2,20.73,54.66,7.99,10.41,1.28,10.74,25,0.03,0.32,266
26226865,19087970400,tract,40.960468,-91.54226,Windstream,DSL,25.0,1.5,26.42,26.77,17.89,26.84,1.38,1.38,1.22,1.52,24,0.04,0.3,307
26226893,371790210132,blockgroup,34.937521,-80.761771,Windstream,DSL,50.0,1.5,45.68,45.92,15.46,46.89,1.7,1.71,0.76,1.79,22,0.14,0.28,324
26226909,210239503002,blockgroup,38.675598,-84.050909,Windstream,DSL,25.0,1.5,14.1,10.14,3.81,26.17,1.31,1.33,0.72,1.43,27,0.08,1.16,218
26226925,190852902001,blockgroup,41.70372,-95.956421,Windstream,DSL,25.0,1.5,25.09,26.64,2.78,26.84,1.36,1.37,0.84,1.49,26,0.15,0.75,218
26226929,191630137062,blockgroup,41.584814,-90.483295,CenturyLink,DSL,7.0,0.896,101.74,104.37,2.85,105.3,101.71,101.04,95.19,104.95,19,0.06,0.22,317
26226949,270591306002,blockgroup,45.527766,-93.402025,CenturyLink,DSL,7.0,0.896,6.24,6.58,1.56,6.69,0.79,0.8,0.62,0.84,39,0.3,3.86,354
26226957,8069001904,tract,40.442311,-105.348778,CenturyLink,DSL,20.0,5.0,19.89,20.03,16.41,20.08,1.68,1.65,0.96,4.78,15,0.45,0.19,361
26397857,211170653002,blockgroup,39.008522,-84.49987,Cincinnati Bell,Fiber,500.0,125.0,357.04,361.21,185.76,515.96,134.57,135.52,131.79,135.68,14,0.0,0.05,133
26397869,390250404051,blockgroup,39.233457,-84.275615,Cincinnati Bell,Fiber,500.0,125.0,540.48,545.89,170.28,547.11,130.43,131.19,110.16,131.56,12,0.03,0.24,359
26397873,60730174033,blockgroup,33.040508,-117.263892,Cox,Cable,300.0,30.0,332.43,342.53,19.1,354.79,29.49,30.6,0.29,31.53,25,0.26,0.26,337
26397889,360610192003,blockgroup,40.798297,-73.930511,Verizon,Fiber,940.0,880.0,784.75,828.2,461.06,859.13,930.3,931.65,895.06,939.01,4,0.04,0.17,417
26397893,42003456003,tract,40.356327,-80.161724,Verizon,Fiber,200.0,200.0,304.31,306.48,116.01,306.99,335.59,335.95,308.65,337.36,15,0.01,0.1,355
26397897,250092231002,blockgroup,42.70071,-70.803576,Verizon,Fiber,100.0,100.0,97.05,98.38,69.6,99.98,114.47,115.67,67.46,115.82,16,0.03,0.47,346
26397905,250173672003,blockgroup,42.347727,-71.320459,Verizon,Fiber,100.0,100.0,99.72,99.9,84.96,100.64,116.41,116.28,113.2,119.67,16,0.02,0.34,341
26397929,21037053100,tract,39.013542,-84.413554,Cincinnati Bell,DSL,30.0,3.0,27.69,28.04,11.41,28.14,2.78,2.79,2.43,2.83,33,0.2,0.45,235
26437301,180290801032,blockgroup,39.180422,-84.831875,Cincinnati Bell,DSL,10.0,1.0,8.33,8.49,6.19,8.53,0.68,0.66,0.54,0.95,39,0.11,1.04,248
26437321,210150703181,blockgroup,38.971809,-84.6791,Cincinnati Bell,DSL,30.0,3.0,26.55,28.38,15.06,28.49,2.79,2.79,2.5,2.9,27,0.04,0.95,331
26437325,60290054052,blockgroup,35.648815,-117.685613,Mediacom,Cable,60.0,5.0,79.62,79.92,74.9,80.12,6.18,5.74,5.37,11.23,34,0.05,0.37,42
26437337,310550066033,blockgroup,41.280712,-96.027688,CenturyLink,DSL,10.0,0.768,10.82,10.94,2.9,11.04,0.79,0.79,0.63,0.85,30,0.02,0.55,306
26437341,470590915002,blockgroup,36.386242,-82.675706,CenturyLink,DSL,10.0,0.768,9.54,9.66,6.62,9.8,0.7,0.71,0.41,0.77,35,0.14,1.03,287
26437349,48001950902,tract,31.793095,-95.572164,CenturyLink,DSL,3.0,0.64,2.73,2.96,1.42,3.02,0.51,0.51,0.26,0.65,38,0.31,1.34,327
26437361,260479705001,blockgroup,45.426572,-84.843512,CenturyLink,DSL,3.0,0.5,4.91,5.08,0.79,5.42,0.36,0.4,0.24,0.45,66,0.18,0.78,162
26437377,11150402092,blockgroup,33.54968,-86.328414,CenturyLink,DSL,40.0,5.0,40.15,40.78,27.47,40.97,4.92,4.94,4.56,5.11,41,0.0,0.42,254
26437381,30013010400,tract,47.239033,-111.716959,CenturyLink,DSL,10.0,1.0,9.6,9.95,3.97,10.05,1.0,1.01,0.8,1.1,38,0.02,1.03,176
26437405,340130128003,blockgroup,40.717101,-74.234093,Verizon,Fiber,100.0,100.0,98.44,99.02,85.98,100.35,118.38,118.08,86.5,121.08,12,0.04,0.52,237
26437409,420293027061,blockgroup,39.956199,-75.571989,Verizon,Fiber,75.0,75.0,81.9,81.98,63.8,82.38,89.58,88.78,82.34,91.36,16,0.01,0.38,318
26437413,51107611020,tract,39.014134,-77.494797,Verizon,Fiber,50.0,50.0,56.97,57.04,50.89,72.96,62.26,63.35,40.15,63.48,17,0.01,0.3,296
26437417,240276068082,blockgroup,39.149203,-76.879664,Verizon,Fiber,75.0,75.0,81.26,82.24,71.43,82.73,79.0,73.6,55.99,89.23,13,0.01,0.77,211
26437429,440070127013,blockgroup,41.882093,-71.557985,Cox,Cable,300.0,30.0,343.73,347.22,197.64,354.25,27.82,28.56,2.47,28.9,17,0.33,0.39,315
26437441,450450028132,blockgroup,34.821152,-82.243121,Charter,Cable,400.0,20.0,456.15,457.22,312.45,459.19,22.47,22.33,20.45,22.9,26,0.05,1.01,298
26437489,450450026063,blockgroup,34.967086,-82.291283,Charter,Cable,400.0,20.0,455.74,457.08,405.92,457.98,20.78,20.84,15.87,21.49,25,0.07,0.22,149
26437497,37047930300,tract,34.323558,-78.51504,Charter,Cable,400.0,20.0,477.33,478.84,428.97,480.13,22.69,22.85,16.12,23.45,32,0.06,0.23,366
26437509,25003925101,tract,42.249607,-73.366708,Charter,Cable,400.0,20.0,312.89,265.38,113.19,782.93,29.97,33.36,12.41,39.39,38,0.02,0.41,258
26437517,480913109042,blockgroup,29.748916,-98.058259,Charter,Cable,400.0,20.0,465.08,474.31,279.15,479.27,22.86,22.9,20.15,23.0,45,0.0,0.46,332
26437521,292254702012,blockgroup,37.344285,-92.900934,Mediacom,Cable,500.0,30.0,630.39,571.46,206.71,941.45,37.31,33.85,11.35,62.46,26,0.05,0.19,312
26437533,19053960200,tract,40.669201,-93.924602,Mediacom,Cable,200.0,20.0,259.64,263.21,3.88,278.93,25.74,24.42,22.07,36.93,17,0.01,0.12,353
26437541,60730201091,blockgroup,33.14618,-117.067567,Cox,Cable,300.0,30.0,344.0,349.58,50.94,355.57,30.61,30.67,5.84,31.5,13,0.1,0.62,319
26437553,371499201042,blockgroup,35.248537,-82.194785,Windstream,DSL,25.0,1.5,39.76,40.93,11.05,41.82,1.83,1.84,1.19,1.97,22,0.02,0.4,269
26437593,460819663031,blockgroup,44.48261,-103.867908,CenturyLink,DSL,7.0,0.896,6.0,6.57,0.39,6.71,0.68,0.67,0.25,0.84,59,0.07,7.77,299
26437633,160539705021,blockgroup,42.681823,-114.415498,CenturyLink,DSL,3.0,0.64,2.29,2.34,1.07,2.41,0.46,0.47,0.05,0.51,48,0.34,2.72,295
26437637,160050015002,blockgroup,42.909383,-112.4865,CenturyLink,DSL,140.0,20.0,132.53,135.53,85.38,141.78,19.9,19.96,18.95,20.07,25,0.02,0.28,306
26437645,53035090800,tract,47.665554,-122.558352,Comcast,Cable,100.0,5.0,113.52,116.32,69.95,120.36,5.78,5.82,3.54,5.89,18,0.05,0.19,348
26437657,80839691003,blockgroup,37.357823,-108.354009,CenturyLink,DSL,7.0,0.896,6.56,6.73,3.31,6.95,0.69,0.7,0.56,0.74,41,0.03,1.39,189
26437669,35049010308,tract,35.547863,-106.076841,CenturyLink,DSL,7.0,0.896,6.73,6.73,6.68,6.78,0.5,0.5,0.47,0.54,37,0.07,0.38,365
26490157,250277561021,blockgroup,42.167923,-71.943262,Charter,Cable,940.0,35.0,786.69,805.24,562.69,869.05,37.13,37.47,27.07,40.07,19,0.08,0.3,227
26490165,530330290013,blockgroup,47.385215,-122.32183,CenturyLink,DSL,5.0,0.896,420.51,239.17,77.06,937.33,39.75,40.35,25.71,41.84,12,0.15,0.15,193
26490177,311530101083,blockgroup,41.147396,-95.929886,CenturyLink,DSL,7.0,0.896,5.18,5.18,2.68,5.83,0.73,0.73,0.53,0.76,48,0.02,2.2,312
26490185,40190046191,blockgroup,32.379959,-110.986482,CenturyLink,DSL,12.0,0.896,12.86,12.96,9.64,13.04,0.81,0.82,0.66,0.86,36,0.02,0.38,272
26490197,35013001203,tract,32.309033,-106.735943,CenturyLink,DSL,7.0,0.896,5.06,5.06,3.13,5.8,0.67,0.69,0.5,0.72,58,0.02,2.5,354
26490225,80350141273,blockgroup,39.480676,-104.897968,CenturyLink,DSL,7.0,0.896,6.81,6.78,2.16,8.37,0.79,0.79,0.62,0.85,34,0.08,0.63,306
26490229,190490508033,blockgroup,41.637538,-93.825201,CenturyLink,DSL,7.0,0.896,7.48,7.56,4.13,7.81,0.63,0.64,0.27,0.74,33,0.03,0.73,294
26490381,440050404003,blockgroup,41.49189,-71.277667,Cox,Cable,150.0,10.0,162.23,176.48,75.94,179.14,8.93,9.52,6.01,9.62,15,0.07,0.17,303
26490401,390610205021,blockgroup,39.287,-84.628012,Cincinnati Bell,Fiber,500.0,125.0,485.45,489.98,268.59,546.08,131.85,132.02,100.04,132.64,11,0.03,0.27,279
26490413,360870112003,blockgroup,41.101968,-73.984091,Optimum,Cable,400.0,35.0,363.39,378.3,153.25,427.12,35.82,38.16,7.06,41.68,17,0.07,0.34,168
26490429,340170103002,blockgroup,40.67947,-74.103114,Optimum,Cable,100.0,35.0,114.7,115.38,108.92,115.78,35.55,35.99,15.94,37.26,20,0.04,0.66,225
26490453,550339703004,blockgroup,44.958275,-91.716308,CenturyLink,DSL,10.0,0.768,9.47,9.69,4.35,10.04,0.62,0.67,0.45,0.71,45,0.14,2.24,192
26490465,471790617013,blockgroup,36.327313,-82.444159,CenturyLink,DSL,15.0,0.75,14.82,15.03,4.1,15.17,0.7,0.71,0.43,0.75,33,0.17,0.5,342
26490481,120830014041,blockgroup,29.212726,-82.106179,CenturyLink,DSL,10.0,0.768,9.82,9.93,3.85,10.23,0.55,0.56,0.38,0.71,37,0.01,1.58,325
26490489,310539638001,blockgroup,41.461597,-96.516032,CenturyLink,DSL,10.0,1.0,7.38,7.67,2.03,7.87,0.86,0.86,0.75,1.1,41,0.08,1.75,210
26490505,300030001002,blockgroup,45.731497,-107.620787,CenturyLink,DSL,15.0,0.75,14.56,14.67,9.96,14.75,0.79,0.79,0.63,0.82,36,0.11,0.44,343
26490517,29229490400,tract,37.123633,-92.273859,CenturyLink,DSL,15.0,0.75,13.36,13.87,9.29,15.16,0.79,0.78,0.66,0.98,55,0.06,5.5,91
26490521,420034268002,blockgroup,40.542097,-79.950388,Verizon,Fiber,940.0,880.0,787.64,811.24,300.46,875.71,931.42,932.95,556.49,939.13,14,0.01,0.06,184
26490525,36061008603,tract,40.75462,-73.96422,Verizon,Fiber,940.0,880.0,786.2,825.81,88.28,861.57,902.98,903.71,859.49,916.94,4,0.02,0.21,398
26490529,25017317302,tract,42.638554,-71.393473,Verizon,Fiber,100.0,100.0,99.82,99.9,98.62,100.34,115.23,115.3,98.26,115.67,17,0.01,0.4,353
26490537,40190040513,blockgroup,32.286576,-110.748137,Cox,Cable,300.0,30.0,334.24,338.02,94.58,351.9,28.83,29.32,9.4,29.61,21,0.11,0.36,339
26490557,200910530042,blockgroup,38.918382,-94.733771,Charter,Cable,400.0,20.0,153.36,131.99,70.55,477.84,22.83,22.86,21.86,22.96,24,0.02,0.2,343
26490613,4019003103,tract,32.238838,-110.898538,Cox,Cable,50.0,3.0,58.94,59.48,50.38,59.92,2.9,2.92,2.55,2.99,43,0.05,0.17,168
26535553,250277171001,blockgroup,42.382782,-71.632987,Charter,Cable,400.0,20.0,452.88,456.65,370.66,457.99,20.35,20.56,13.67,21.68,21,0.03,0.2,224
26535565,39113010200,tract,39.719217,-84.168231,Charter,Cable,400.0,20.0,468.95,476.12,280.43,480.53,22.93,22.94,8.32,23.63,41,0.03,0.31,356
26535573,121130105062,blockgroup,30.665679,-87.06825,Mediacom,Cable,200.0,20.0,281.64,266.58,13.38,399.98,20.45,22.17,1.75,36.93,41,0.26,0.19,315
26535637,450830224072,blockgroup,35.132614,-82.071879,Windstream,DSL,10.0,1.0,9.5,9.69,6.45,9.7,0.96,0.96,0.79,1.02,28,0.01,0.72,361
26535661,390610208021,blockgroup,39.170585,-84.595905,Cincinnati Bell,DSL,5.0,0.768,4.21,4.29,2.55,4.31,0.62,0.63,0.49,0.66,55,1.95,0.81,328
26535689,40109106913,tract,35.475225,-97.629452,Cox,Cable,150.0,10.0,175.79,178.32,124.1,181.59,9.45,9.56,2.79,9.82,32,0.28,0.34,169
26535705,31055006803,tract,41.240633,-96.093484,Cox,Cable,50.0,3.0,59.35,59.55,45.02,60.0,2.9,2.9,2.38,3.05,30,0.04,0.11,336
26535725,4003000902,tract,31.349614,-109.549164,Cox,Cable,50.0,3.0,57.43,59.5,0.01,59.91,2.88,2.93,1.21,2.99,45,0.16,0.33,353
26535729,4013111300,tract,33.471642,-111.987686,Cox,Cable,50.0,3.0,58.23,59.54,36.3,59.9,2.68,2.86,0.89,2.94,49,1.36,0.12,67
26667757,1073011108,tract,33.616455,-86.625979,CenturyLink,DSL,10.0,0.768,8.24,8.48,3.87,9.53,0.66,0.68,0.45,0.76,57,0.33,0.64,172
26667761,350130012042,blockgroup,32.286338,-106.649994,CenturyLink,DSL,5.0,0.896,4.63,4.71,3.58,4.75,0.75,0.76,0.6,0.82,38,0.03,0.8,340
26667785,120730018012,blockgroup,30.38063,-84.296258,CenturyLink,DSL,25.0,2.0,24.09,25.01,12.47,25.12,1.51,1.53,0.42,2.05,28,0.05,0.38,236
26667793,39061027700,tract,39.166155,-84.546006,Cincinnati Bell,DSL,5.0,0.768,3.56,3.86,0.78,4.34,0.52,0.56,0.07,0.66,36,0.37,3.51,298
26707521,60730220001,blockgroup,32.683262,-117.087718,Cox,Cable,500.0,10.0,402.02,542.19,93.42,579.67,10.14,10.24,4.98,10.51,23,0.04,0.16,305
26748529,80899684001,blockgroup,38.055843,-103.828941,CenturyLink,DSL,3.0,0.512,2.83,2.88,0.76,2.92,0.36,0.36,0.31,0.39,65,0.38,1.26,46
26748533,510030101001,blockgroup,38.200388,-78.535024,CenturyLink,DSL,30.0,1.5,27.96,29.22,12.79,30.46,1.42,1.44,0.8,1.63,24,0.03,0.4,363
26748541,34003044201,tract,41.051763,-74.133091,Verizon,Fiber,75.0,75.0,82.67,82.78,50.46,83.47,73.56,73.81,47.39,82.45,12,0.01,0.77,358
26748601,40030019004,blockgroup,31.502434,-110.271972,Cox,Cable,50.0,3.0,59.14,59.6,32.09,59.94,2.88,2.92,2.36,3.0,43,0.34,0.2,285
